review_id,username,rating,date_variant,rasa,kualitas,kadaluarsa,likes,image_count,video_count,comment
93903885968,,5,,,,,,1,0,
1845378244,,5,,,,,,0,0,
2088787034,,5,,,,,,0,0,
1937155729,,5,,,,,,0,0,
87560804502,,5,,,,,,0,0,
91253228463,,5,,,,,,0,0,
95951901931,,5,,,,,,0,0,
93758027342,,5,,,,,,0,0,
92481561703,,5,,,,,,0,0,
95607921675,,5,,,,,,0,0,
88002243913,,5,,,,,,0,0,
