review_id,username,rating,date_variant,rasa,kualitas,kadaluarsa,likes,image_count,video_count,comment
25483775040,deborahutagaol852,5,2024-12-30 11:40 | Variasi: GILING HALUS,,,,Membantu?,0,0,
28956467189,dexgkw4quj,5,2025-01-21 02:10 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
29245836774,maghfirahwati,5,2025-01-22 11:58 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
17156585472,coklat201580049,5,2024-10-14 11:49 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,
17641042719,anindarahayuu,5,2024-11-01 07:42 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
22496954547,obie_73,5,2024-12-15 00:26 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
23350342231,nurulmagfirah829,5,2024-12-18 13:42 | Variasi: GILING HALUS,,,,Membantu?,0,0,
17585590760,nirmalaridayani,4,2024-10-29 12:43 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,
15469732615,shuldipancamulia,4,2024-06-10 18:36 | Variasi: GILING HALUS,,,,Membantu?,0,0,
22150213618,helmi.co,2,2024-12-12 05:28 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
14566504681,icha09juni,5,"2024-03-18 22:30 | Variasi: GILING SUPER HALUS, GILING SEDANG",,,,Membantu?,0,0,
14415406641,yulikahoho,5,2024-03-06 13:06 | Variasi: GILING SEDANG,,,,Membantu?,0,0,
14145346887,alexpaijoo,5,2024-02-08 15:24 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,
14062958943,maulana.raa,5,2024-02-01 13:16 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,
14006630769,iccankzhar,5,2024-01-27 00:37 | Variasi: GILING HALUS,,,,Membantu?,0,0,
13840935055,c*****1,5,2024-01-11 11:53 | Variasi: BIJI SANGRAI,,,,Membantu?,0,0,
13518510840,mukhtasyam_maulana,5,2023-12-12 20:14 | Variasi: GILING HALUS,,,,Membantu?,0,0,
13566636034,rizqern,5,"2023-12-16 13:07 | Variasi: GILING SUPER HALUS, BIJI SANGRAI, GILING KASAR",,,,Membantu?,0,0,
13352692738,s*****6,5,2023-11-27 19:52 | Variasi: GILING HALUS,,,,Membantu?,0,0,
13455188579,andimanggabarani8888,5,2023-12-07 10:12 | Variasi: GILING SEDANG,,,,Membantu?,0,0,
13481662993,n*****n,5,2023-12-09 15:29 | Variasi: GILING SUPER HALUS,,,,Membantu?,0,0,
13425344368,zainalriadiscout,5,2023-12-04 16:12 | Variasi: GILING SEDANG,,,,Membantu?,0,0,
