review_id,product_name,username,rating,date_variant,comment
33015430092,Kopi Toraja Blend Arabika Robusta Gandangbatu Taracasta kemasan 500 gram,utariputrirum,5,2025-03-16 08:05 | Variasi: Giling Sedang,
32889338351,Kopi Arabika Toraja Gandang batu Espresso Based kemasan 200 gram,a*****r,5,"2025-03-14 13:29 | Variasi: 200 gram,Giling Halus","nikmat, fresh"
32846375569,Kopi Toraja Arabika Natural Carbonic Maceration 250 gram,riswan_nas,5,2025-03-14 04:38 | Variasi: Biji Sangrai,
32784827213,KOPI TORAJA BLEND ARABIKA ROBUSTA 50 50 BIJI SANGRAI ATAU BUBUK HARUM,h035arkb5n,5,2025-03-13 12:59 | Variasi: GILING SUPER HALUS,
32700748130,Kopi Arabika Toraja Gandang batu Espresso Based kemasan 200 gram,as.warrr,5,"2025-03-12 19:31 | Variasi: 200 gram,Giling Halus",
32625651139,KOPI TORAJA BLEND ARABIKA ROBUSTA 50 50 BIJI SANGRAI ATAU BUBUK HARUM,l*****o,5,2025-03-11 22:51 | Variasi: BIJI SANGRAI,
32618936293,Kopi Toraja Blend Arabika Robusta Gandangbatu Taracasta kemasan 500 gram,r*****3,5,2025-03-11 14:45 | Variasi: Giling Super Halus,
32618367163,Kopi Toraja Blend Arabika Robusta Gandangbatu Taracasta kemasan 500 gram,m*****a,5,2025-03-11 14:01 | Variasi: Giling Sedang,
32618144105,Kopi Toraja Blend Arabika Robusta Taracasta kemasan 200gram,muhammadreskyismail,5,"2025-03-11 13:43 | Variasi: 200 gram,Giling Sedang",
32615487562,KOPI TORAJA BLEND ARABIKA ROBUSTA 50 50 BIJI SANGRAI ATAU BUBUK HARUM,sabrishbr,5,2025-03-11 09:49 | Variasi: GILING SEDANG,Mantap memiliki aroma yang khas
32517530074,Kopi Toraja Blend Arabika Robusta Taracasta kemasan 200gram,lutfia_lutfia,5,"2025-03-09 19:31 | Variasi: 200 gram,Giling Halus",
32517530073,Kopi Toraja Arabika Perindingan 150 gram Bubuk atau Biji untuk oleh oleh toraja,lutfia_lutfia,5,2025-03-09 19:31 | Variasi: HALUS,
32511566530,Kopi Toraja Blend Arabika Robusta Taracasta kemasan 200gram,m*****s,5,"2025-03-09 12:06 | Variasi: 200 gram,Giling Super Halus",Kopinya enak. Terima kasih
32440716332,Plastik zipper untuk kemasan oleh oleh tulisan Gandangbatu Coffee,amilshinji,5,2025-03-08 20:25,
32440716328,Kopi Toraja Arabika Natural Benteng Ambeso 250 gram Bubuk atau Biji Specialty Coffee,amilshinji,5,2025-03-08 20:25 | Variasi: Biji Sangrai,
32439917519,Kopi Toraja Blend Arabika Robusta Taracasta kemasan 200gram,ahmadmushawwir,5,"2025-03-08 19:30 | Variasi: 200 gram,Giling Sedang",
32438553491,Kopi Toraja Arabika Perindingan 250 gram Bubuk atau Biji Specialty Coffee,mqudusardiansyah,5,2025-03-08 17:51 | Variasi: Super Halus,
32432189523,Kopi Toraja Robusta biji sangrai atau kopi bubuk,fauzan_ahmad24,5,"2025-03-08 09:48 | Variasi: 200 GRAM,Giling Super Halus",Alhamdulillah paketnya sudah sampai rasa nikmat dan yang halus benar-benar sangat halus gilingan kopinya mantapp deh pokoknya terimakasih banyak 👍🏻
32350818170,KOPI TORAJA BLEND ARABIKA ROBUSTA 50 50 BIJI SANGRAI ATAU BUBUK HARUM,erika3012,5,2025-03-07 20:00 | Variasi: GILING SUPER HALUS,
32272077813,KOPI TORAJA BLEND ARABIKA ROBUSTA 50 50 BIJI SANGRAI ATAU BUBUK HARUM,d*****h,5,2025-03-06 19:58 | Variasi: GILING SUPER HALUS,
32269444895,KOPI TORAJA BLEND ARABIKA ROBUSTA 50 50 BIJI SANGRAI ATAU BUBUK HARUM,richardhall098,4,2025-03-06 17:09 | Variasi: GILING SEDANG,
32266836155,KOPI TORAJA BLEND ARABIKA ROBUSTA 50 50 BIJI SANGRAI ATAU BUBUK HARUM,situkangco,4,2025-03-06 14:04 | Variasi: BIJI SANGRAI,Nanti di update lagi reviewnya klo sudah dicoba kak
32265831805,Kopi Toraja Robusta biji sangrai atau kopi bubuk,samporna002,5,"2025-03-06 12:51 | Variasi: 150 GRAM,Biji Sangrai",
32183402553,Kopi Toraja Robusta biji sangrai atau kopi bubuk,ismailamiruddin,4,"2025-03-05 19:47 | Variasi: 200 GRAM,Giling Super Halus",
32182474501,Kopi Toraja Blend Arabika Robusta Gandangbatu Taracasta kemasan 500 gram,onnisulistya,4,2025-03-05 18:47 | Variasi: Giling Super Halus,
32180758391,Kopi Arabika Toraja Gandang batu Espresso Based kemasan 200 gram,3zzpt2cf1d,5,"2025-03-05 16:49 | Variasi: 200 gram,Giling Halus",
32075746628,Kopi Toraja Robusta biji sangrai atau kopi bubuk,brfind,5,"2025-03-05 00:31 | Variasi: 200 GRAM,Biji Sangrai",
32075179359,Kopi Toraja Espresso Based kemasan 500 gram,budi.irawan.06007,4,2025-03-04 23:16 | Variasi: Super Kasar,
32069136444,Kopi Toraja Robusta biji sangrai atau kopi bubuk,wiliam_halin,5,"2025-03-04 15:17 | Variasi: 150 GRAM,Biji Sangrai",Akhirnya sampe jg kopi asli toraja ..👍
32027322304,Kopi Toraja Robusta 1kg Biji Sangrai atau Kopi Bubuk Murah,narafishop,5,2025-03-04 04:13 | Variasi: Giling Super Halus,
32004860838,Kopi Arabika Toraja Gandang batu Espresso Based kemasan 200 gram,alservice_,5,"2025-03-04 00:09 | Variasi: 200 gram,Giling Super Halus",
32000027516,Kopi Toraja Blend Arabika Robusta Taracasta kemasan 200gram,v4ndeelonk,5,"2025-03-03 17:34 | Variasi: 200 gram,Giling Halus",
31991316700,Kopi Toraja Blend Arabika Robusta Taracasta kemasan 200gram,fikram27,5,"2025-03-03 09:35 | Variasi: 150 gram,Biji Sangrai","Sudah ke sekian kalinya order di sini. Kopinya mantap, penjualnya responsif. Sukses"
31987506890,Kopi Toraja Arabika Gandangbatu Espresso Based 1kg,faiz_hadi.92,5,2025-03-03 08:37 | Variasi: Giling Super Halus,
31940496014,Kopi Arabika Toraja Gandang batu Espresso Based kemasan 200 gram,m*****3,5,"2025-03-02 13:32 | Variasi: 200 gram,Giling Super Halus",
31939184513,KOPI TORAJA BLEND ARABIKA ROBUSTA 50 50 BIJI SANGRAI ATAU BUBUK HARUM,armaamirhamzah288,4,2025-03-02 11:41 | Variasi: GILING SEDANG,
31870195714,KOPI TORAJA BLEND ARABIKA ROBUSTA 50 50 BIJI SANGRAI ATAU BUBUK HARUM,andi040995,5,2025-03-02 02:15 | Variasi: GILING SUPER HALUS,
31769080482,KOPI TORAJA BLEND ARABIKA ROBUSTA 50 50 BIJI SANGRAI ATAU BUBUK HARUM,zaldyzamalik10,5,2025-02-28 20:32 | Variasi: GILING SEDANG,
31690825197,Kopi Toraja Blend Arabika Robusta Taracasta kemasan 200gram,mochammad_riza99,5,"2025-02-27 12:30 | Variasi: 200 gram,Giling Super Halus",
31579859813,Kopi Toraja Robusta biji sangrai atau kopi bubuk,arista.widy,5,"2025-02-26 08:54 | Variasi: 200 GRAM,Giling Super Halus",
